review,category_sentiment,category,sentiment,cleaned_review,tokenized_words
"Secara keseluruhan tempat nyaman. parkirn juga aman. AC, Wifii, dan air mandi juga lancar. Cuma rada kecewa sama lantai kamarnya bukan keramik dan kamar mandi sdikit kotor di langit2nya. Secara overal klo untuk tinggal sih okee lah",kebersihan-neg,kebersihan,neg,nyaman parkirn aman ac wifii air mandi lancar rada kecewa lantai kamarnya keramik kamar mandi sdikit kotor langitnya overal klo tinggal sih okee,"['nyaman', 'parkirn', 'aman', 'ac', 'wifii', 'air', 'mandi', 'lancar', 'rada', 'kecewa', 'lantai', 'kamarnya', 'keramik', 'kamar', 'mandi', 'sdikit', 'kotor', 'langitnya', 'overal', 'klo', 'tinggal', 'sih', 'okee']"
Nyaman letaknya di tengah kota cuman wifinya pake wifiid 😀,wifi_P1-neg,wifi_P1,neg,nyaman letaknya kota cuman wifinya pake wifiid,"['nyaman', 'letaknya', 'kota', 'cuman', 'wifinya', 'pake', 'wifiid']"
"gedungnya kurang layak pengap , air shower kecil banget , flush nya rusak . pelayanan nya baik tapi kurang respon seperti tambahan snack . tv nya posisi terlalu keatas kurang jelas dan parkiran sangat kurang memadai. overall lumayan buat liburan ",bau_P1-neg,bau_P1,neg,gedungnya layak pengap air shower banget flush nya rusak pelayanan nya respon tambahan snack tv nya posisi keatas parkiran memadai overall lumayan liburan,"['gedungnya', 'layak', 'pengap', 'air', 'shower', 'banget', 'flush', 'nya', 'rusak', 'pelayanan', 'nya', 'respon', 'tambahan', 'snack', 'tv', 'nya', 'posisi', 'keatas', 'parkiran', 'memadai', 'overall', 'lumayan', 'liburan']"
"gedungnya kurang layak pengap , air shower kecil banget , flush nya rusak . pelayanan nya baik tapi kurang respon seperti tambahan snack . tv nya posisi terlalu keatas kurang jelas dan parkiran sangat kurang memadai. overall lumayan buat liburan ",service-pos,service,pos,gedungnya layak pengap air shower banget flush nya rusak pelayanan nya respon tambahan snack tv nya posisi keatas parkiran memadai overall lumayan liburan,"['gedungnya', 'layak', 'pengap', 'air', 'shower', 'banget', 'flush', 'nya', 'rusak', 'pelayanan', 'nya', 'respon', 'tambahan', 'snack', 'tv', 'nya', 'posisi', 'keatas', 'parkiran', 'memadai', 'overall', 'lumayan', 'liburan']"
"gedungnya kurang layak pengap , air shower kecil banget , flush nya rusak . pelayanan nya baik tapi kurang respon seperti tambahan snack . tv nya posisi terlalu keatas kurang jelas dan parkiran sangat kurang memadai. overall lumayan buat liburan ",linen_P1-neg,linen_P1,neg,gedungnya layak pengap air shower banget flush nya rusak pelayanan nya respon tambahan snack tv nya posisi keatas parkiran memadai overall lumayan liburan,"['gedungnya', 'layak', 'pengap', 'air', 'shower', 'banget', 'flush', 'nya', 'rusak', 'pelayanan', 'nya', 'respon', 'tambahan', 'snack', 'tv', 'nya', 'posisi', 'keatas', 'parkiran', 'memadai', 'overall', 'lumayan', 'liburan']"
"gedungnya kurang layak pengap , air shower kecil banget , flush nya rusak . pelayanan nya baik tapi kurang respon seperti tambahan snack . tv nya posisi terlalu keatas kurang jelas dan parkiran sangat kurang memadai. overall lumayan buat liburan ",tv_P1-neg,tv_P1,neg,gedungnya layak pengap air shower banget flush nya rusak pelayanan nya respon tambahan snack tv nya posisi keatas parkiran memadai overall lumayan liburan,"['gedungnya', 'layak', 'pengap', 'air', 'shower', 'banget', 'flush', 'nya', 'rusak', 'pelayanan', 'nya', 'respon', 'tambahan', 'snack', 'tv', 'nya', 'posisi', 'keatas', 'parkiran', 'memadai', 'overall', 'lumayan', 'liburan']"
"gedungnya kurang layak pengap , air shower kecil banget , flush nya rusak . pelayanan nya baik tapi kurang respon seperti tambahan snack . tv nya posisi terlalu keatas kurang jelas dan parkiran sangat kurang memadai. overall lumayan buat liburan ",general-pos,general,pos,gedungnya layak pengap air shower banget flush nya rusak pelayanan nya respon tambahan snack tv nya posisi keatas parkiran memadai overall lumayan liburan,"['gedungnya', 'layak', 'pengap', 'air', 'shower', 'banget', 'flush', 'nya', 'rusak', 'pelayanan', 'nya', 'respon', 'tambahan', 'snack', 'tv', 'nya', 'posisi', 'keatas', 'parkiran', 'memadai', 'overall', 'lumayan', 'liburan']"
air panas rusak... banyak bercak noda di sprei.. dan di bangku,air_panas_P1-neg,air_panas_P1,neg,air panas rusak bercak noda sprei bangku,"['air', 'panas', 'rusak', 'bercak', 'noda', 'sprei', 'bangku']"
air panas rusak... banyak bercak noda di sprei.. dan di bangku,kebersihan-neg,kebersihan,neg,air panas rusak bercak noda sprei bangku,"['air', 'panas', 'rusak', 'bercak', 'noda', 'sprei', 'bangku']"
air panas rusak... banyak bercak noda di sprei.. dan di bangku,linen_P1-neg,linen_P1,neg,air panas rusak bercak noda sprei bangku,"['air', 'panas', 'rusak', 'bercak', 'noda', 'sprei', 'bangku']"
untuk kamar...lumayan baik. cuma pelayanan saja yg agak kurang baik. terhadap tamu kurang ramah. semoga... kedepannya semakin baik,service-neg,service,neg,kamarlumayan pelayanan yg tamu ramah semoga kedepannya,"['kamarlumayan', 'pelayanan', 'yg', 'tamu', 'ramah', 'semoga', 'kedepannya']"
seprainya dn handuknya kotor. lantainya kurang bersih. gaada sofanya sprti digambar.,kebersihan-neg,kebersihan,neg,seprainya dn handuknya kotor lantainya bersih gaada sofanya sprti digambar,"['seprainya', 'dn', 'handuknya', 'kotor', 'lantainya', 'bersih', 'gaada', 'sofanya', 'sprti', 'digambar']"
seprainya dn handuknya kotor. lantainya kurang bersih. gaada sofanya sprti digambar.,linen_P1-neg,linen_P1,neg,seprainya dn handuknya kotor lantainya bersih gaada sofanya sprti digambar,"['seprainya', 'dn', 'handuknya', 'kotor', 'lantainya', 'bersih', 'gaada', 'sofanya', 'sprti', 'digambar']"
"kotor tidak seperti di airy mutiara,closetnya rusak...air panas nggak ada...kamar banyak debu.",air_panas_P1-neg,air_panas_P1,neg,kotor airy mutiaraclosetnya rusakair panas nggak adakamar debu,"['kotor', 'airy', 'mutiaraclosetnya', 'rusakair', 'panas', 'nggak', 'adakamar', 'debu']"
"kotor tidak seperti di airy mutiara,closetnya rusak...air panas nggak ada...kamar banyak debu.",kebersihan-neg,kebersihan,neg,kotor airy mutiaraclosetnya rusakair panas nggak adakamar debu,"['kotor', 'airy', 'mutiaraclosetnya', 'rusakair', 'panas', 'nggak', 'adakamar', 'debu']"
Hotelnya strategis. Kmr bersih. Tapi hotel perlu di renovasi krn dinding kmr kotor sekali. Tembok2 catnya uda ngelupas spt tak terawat,kebersihan-pos,kebersihan,pos,hotelnya strategis kmr bersih hotel renovasi krn dinding kmr kotor tembok catnya uda ngelupas spt terawat,"['hotelnya', 'strategis', 'kmr', 'bersih', 'hotel', 'renovasi', 'krn', 'dinding', 'kmr', 'kotor', 'tembok', 'catnya', 'uda', 'ngelupas', 'spt', 'terawat']"
kamar dan Fasilitas baik cuman gk ada coklat bang bangnya,linen_P1-neg,linen_P1,neg,kamar fasilitas cuman gk coklat bang bangnya,"['kamar', 'fasilitas', 'cuman', 'gk', 'coklat', 'bang', 'bangnya']"
"sgt nyaman, hanya saja water heater kurang panas. mhn sdh disediakan selimut bg yg menginap, tdk hrs minta dulu ke resepsionis baru disediakan.",air_panas_P1-neg,air_panas_P1,neg,sgt nyaman water heater panas mhn sdh disediakan selimut bg yg menginap tdk hrs resepsionis disediakan,"['sgt', 'nyaman', 'water', 'heater', 'panas', 'mhn', 'sdh', 'disediakan', 'selimut', 'bg', 'yg', 'menginap', 'tdk', 'hrs', 'resepsionis', 'disediakan']"
"sgt nyaman, hanya saja water heater kurang panas. mhn sdh disediakan selimut bg yg menginap, tdk hrs minta dulu ke resepsionis baru disediakan.",linen_P1-neg,linen_P1,neg,sgt nyaman water heater panas mhn sdh disediakan selimut bg yg menginap tdk hrs resepsionis disediakan,"['sgt', 'nyaman', 'water', 'heater', 'panas', 'mhn', 'sdh', 'disediakan', 'selimut', 'bg', 'yg', 'menginap', 'tdk', 'hrs', 'resepsionis', 'disediakan']"
Hotelnya bersih..cuman pelayanannya agak cuek..staffnya tidak ramah...tp saya nyaman tidur disana,kebersihan-pos,kebersihan,pos,hotelnya bersihcuman pelayanannya cuekstaffnya ramahtp nyaman tidur disana,"['hotelnya', 'bersihcuman', 'pelayanannya', 'cuekstaffnya', 'ramahtp', 'nyaman', 'tidur', 'disana']"
Hotelnya bersih..cuman pelayanannya agak cuek..staffnya tidak ramah...tp saya nyaman tidur disana,service-neg,service,neg,hotelnya bersihcuman pelayanannya cuekstaffnya ramahtp nyaman tidur disana,"['hotelnya', 'bersihcuman', 'pelayanannya', 'cuekstaffnya', 'ramahtp', 'nyaman', 'tidur', 'disana']"
"Ac tidak dingin,selimut dan sprei gatal seperti 10 tahun tidak diganti",ac_P1-neg,ac_P1,neg,ac dinginselimut sprei gatal diganti,"['ac', 'dinginselimut', 'sprei', 'gatal', 'diganti']"
"Ac tidak dingin,selimut dan sprei gatal seperti 10 tahun tidak diganti",linen_P1-neg,linen_P1,neg,ac dinginselimut sprei gatal diganti,"['ac', 'dinginselimut', 'sprei', 'gatal', 'diganti']"
"Ac tidak dingin,selimut dan sprei gatal seperti 10 tahun tidak diganti",kebersihan-neg,kebersihan,neg,ac dinginselimut sprei gatal diganti,"['ac', 'dinginselimut', 'sprei', 'gatal', 'diganti']"
"Awal Check-in sy sudah kecewa krn kamar agak kotor dan tidak tersedia tissue dan keset. Benar saja, ",kebersihan-neg,kebersihan,neg,checkin sy kecewa krn kamar kotor tersedia tissue keset,"['checkin', 'sy', 'kecewa', 'krn', 'kamar', 'kotor', 'tersedia', 'tissue', 'keset']"
"Awal Check-in sy sudah kecewa krn kamar agak kotor dan tidak tersedia tissue dan keset. Benar saja, ",linen_P1-neg,linen_P1,neg,checkin sy kecewa krn kamar kotor tersedia tissue keset,"['checkin', 'sy', 'kecewa', 'krn', 'kamar', 'kotor', 'tersedia', 'tissue', 'keset']"
"bau kamarmandi kurang sedap, pelayanan apa adanya. tempat makan sangat jauh.",bau_P1-neg,bau_P1,neg,bau kamarmandi sedap pelayanan makan,"['bau', 'kamarmandi', 'sedap', 'pelayanan', 'makan']"
"bau kamarmandi kurang sedap, pelayanan apa adanya. tempat makan sangat jauh.",service-neg,service,neg,bau kamarmandi sedap pelayanan makan,"['bau', 'kamarmandi', 'sedap', 'pelayanan', 'makan']"
"Dapat kamar paling dalem, sinyal hp sangat susah, wifi super lemot! serasa hidup dalam goa. shower kecil banget munculnya. beneer2 jadul..",wifi_P1-neg,wifi_P1,neg,kamar dalem sinyal hp susah wifi super lemot serasa hidup goa shower banget munculnya beneer jadul,"['kamar', 'dalem', 'sinyal', 'hp', 'susah', 'wifi', 'super', 'lemot', 'serasa', 'hidup', 'goa', 'shower', 'banget', 'munculnya', 'beneer', 'jadul']"
Hotelnya bagus lebih dari ekspetasi. tapi WiFi-nya jelek,wifi_P1-neg,wifi_P1,neg,hotelnya bagus ekspetasi wifinya jelek,"['hotelnya', 'bagus', 'ekspetasi', 'wifinya', 'jelek']"
Hotelnya bagus lebih dari ekspetasi. tapi WiFi-nya jelek,general-pos,general,pos,hotelnya bagus ekspetasi wifinya jelek,"['hotelnya', 'bagus', 'ekspetasi', 'wifinya', 'jelek']"
"Kamarnya tidak nyaman karena kurang bersih dan hawanya pengap, di kamar mandi dan sekitar kamar banyak berkeliaran kecoa kecil. Acnya juga tidak dingin berasa tidak pakai ac jadinya",kebersihan-neg,kebersihan,neg,kamarnya nyaman bersih hawanya pengap kamar mandi kamar berkeliaran kecoa acnya dingin berasa pakai ac,"['kamarnya', 'nyaman', 'bersih', 'hawanya', 'pengap', 'kamar', 'mandi', 'kamar', 'berkeliaran', 'kecoa', 'acnya', 'dingin', 'berasa', 'pakai', 'ac']"
"Kamarnya tidak nyaman karena kurang bersih dan hawanya pengap, di kamar mandi dan sekitar kamar banyak berkeliaran kecoa kecil. Acnya juga tidak dingin berasa tidak pakai ac jadinya",bau_P1-neg,bau_P1,neg,kamarnya nyaman bersih hawanya pengap kamar mandi kamar berkeliaran kecoa acnya dingin berasa pakai ac,"['kamarnya', 'nyaman', 'bersih', 'hawanya', 'pengap', 'kamar', 'mandi', 'kamar', 'berkeliaran', 'kecoa', 'acnya', 'dingin', 'berasa', 'pakai', 'ac']"
"Kamarnya tidak nyaman karena kurang bersih dan hawanya pengap, di kamar mandi dan sekitar kamar banyak berkeliaran kecoa kecil. Acnya juga tidak dingin berasa tidak pakai ac jadinya",ac_P1-neg,ac_P1,neg,kamarnya nyaman bersih hawanya pengap kamar mandi kamar berkeliaran kecoa acnya dingin berasa pakai ac,"['kamarnya', 'nyaman', 'bersih', 'hawanya', 'pengap', 'kamar', 'mandi', 'kamar', 'berkeliaran', 'kecoa', 'acnya', 'dingin', 'berasa', 'pakai', 'ac']"
Ac panas.,ac_P1-neg,ac_P1,neg,ac panas,"['ac', 'panas']"
"sejauh ini baik, apalagi pengantaran ke bandara juga gratis. Mungkin wifinya bisa diperbaiki karena saya sudah berapa kali coba connect tapi selalu gagal mendapatkan IP. Over all untuk staff semuanya sangat baik, sopan dan benar2 ramah.",wifi_P1-neg,wifi_P1,neg,pengantaran bandara gratis wifinya diperbaiki kali coba connect gagal ip over all staff sopan ramah,"['pengantaran', 'bandara', 'gratis', 'wifinya', 'diperbaiki', 'kali', 'coba', 'connect', 'gagal', 'ip', 'over', 'all', 'staff', 'sopan', 'ramah']"
"sejauh ini baik, apalagi pengantaran ke bandara juga gratis. Mungkin wifinya bisa diperbaiki karena saya sudah berapa kali coba connect tapi selalu gagal mendapatkan IP. Over all untuk staff semuanya sangat baik, sopan dan benar2 ramah.",service-pos,service,pos,pengantaran bandara gratis wifinya diperbaiki kali coba connect gagal ip over all staff sopan ramah,"['pengantaran', 'bandara', 'gratis', 'wifinya', 'diperbaiki', 'kali', 'coba', 'connect', 'gagal', 'ip', 'over', 'all', 'staff', 'sopan', 'ramah']"
"Lokasi dekat stasiun Solo balapan, kamar bersih&wangi, cuma kamar mandi di 311 ada wangi kurang sedap, beda dengan hotel lain disini ada welcome snakc bagus, harga lumayan cocok. coba ada lift donk.",kebersihan-pos,kebersihan,pos,lokasi stasiun solo balapan kamar bersihwangi kamar mandi wangi sedap beda hotel welcome snakc bagus harga lumayan cocok coba lift donk,"['lokasi', 'stasiun', 'solo', 'balapan', 'kamar', 'bersihwangi', 'kamar', 'mandi', 'wangi', 'sedap', 'beda', 'hotel', 'welcome', 'snakc', 'bagus', 'harga', 'lumayan', 'cocok', 'coba', 'lift', 'donk']"
"Lokasi dekat stasiun Solo balapan, kamar bersih&wangi, cuma kamar mandi di 311 ada wangi kurang sedap, beda dengan hotel lain disini ada welcome snakc bagus, harga lumayan cocok. coba ada lift donk.",bau_P1-neg,bau_P1,neg,lokasi stasiun solo balapan kamar bersihwangi kamar mandi wangi sedap beda hotel welcome snakc bagus harga lumayan cocok coba lift donk,"['lokasi', 'stasiun', 'solo', 'balapan', 'kamar', 'bersihwangi', 'kamar', 'mandi', 'wangi', 'sedap', 'beda', 'hotel', 'welcome', 'snakc', 'bagus', 'harga', 'lumayan', 'cocok', 'coba', 'lift', 'donk']"
"Lokasi dekat stasiun Solo balapan, kamar bersih&wangi, cuma kamar mandi di 311 ada wangi kurang sedap, beda dengan hotel lain disini ada welcome snakc bagus, harga lumayan cocok. coba ada lift donk.",linen_P1-pos,linen_P1,pos,lokasi stasiun solo balapan kamar bersihwangi kamar mandi wangi sedap beda hotel welcome snakc bagus harga lumayan cocok coba lift donk,"['lokasi', 'stasiun', 'solo', 'balapan', 'kamar', 'bersihwangi', 'kamar', 'mandi', 'wangi', 'sedap', 'beda', 'hotel', 'welcome', 'snakc', 'bagus', 'harga', 'lumayan', 'cocok', 'coba', 'lift', 'donk']"
"Receptionist hotel sangat ramah, kamar juga bersih luas dan dikasih snack ringan tiap hari. Cuma kemarin air panas di kamar mandi kurang berfungsi ",service-pos,service,pos,receptionist hotel ramah kamar bersih luas dikasih snack ringan kemarin air panas kamar mandi berfungsi,"['receptionist', 'hotel', 'ramah', 'kamar', 'bersih', 'luas', 'dikasih', 'snack', 'ringan', 'kemarin', 'air', 'panas', 'kamar', 'mandi', 'berfungsi']"
"Receptionist hotel sangat ramah, kamar juga bersih luas dan dikasih snack ringan tiap hari. Cuma kemarin air panas di kamar mandi kurang berfungsi ",linen_P1-pos,linen_P1,pos,receptionist hotel ramah kamar bersih luas dikasih snack ringan kemarin air panas kamar mandi berfungsi,"['receptionist', 'hotel', 'ramah', 'kamar', 'bersih', 'luas', 'dikasih', 'snack', 'ringan', 'kemarin', 'air', 'panas', 'kamar', 'mandi', 'berfungsi']"
"Receptionist hotel sangat ramah, kamar juga bersih luas dan dikasih snack ringan tiap hari. Cuma kemarin air panas di kamar mandi kurang berfungsi ",air_panas_P1-neg,air_panas_P1,neg,receptionist hotel ramah kamar bersih luas dikasih snack ringan kemarin air panas kamar mandi berfungsi,"['receptionist', 'hotel', 'ramah', 'kamar', 'bersih', 'luas', 'dikasih', 'snack', 'ringan', 'kemarin', 'air', 'panas', 'kamar', 'mandi', 'berfungsi']"
Kualitas tidak sesuai dengan iklan/ gambar : 1. Air hangat tidak tersedia. 2. Kamar mandi banyak pasir. 3. Tidak ada atribut Airy sewaktu masuk kamar. 4. Peralatan mandi dan snack baru diberikan setelah diminta. 5. Terdapat handuk bekas pakai didalam kamar mandi sewaktu masuk pertama kali ke kamar mandi Pengalaman menginap yang mengecewakan.,air_panas_P1-neg,air_panas_P1,neg,kualitas sesuai iklan gambar air hangat tersedia kamar mandi pasir atribut airy masuk kamar peralatan mandi snack handuk bekas pakai didalam kamar mandi masuk kali kamar mandi pengalaman menginap mengecewakan,"['kualitas', 'sesuai', 'iklan', 'gambar', 'air', 'hangat', 'tersedia', 'kamar', 'mandi', 'pasir', 'atribut', 'airy', 'masuk', 'kamar', 'peralatan', 'mandi', 'snack', 'handuk', 'bekas', 'pakai', 'didalam', 'kamar', 'mandi', 'masuk', 'kali', 'kamar', 'mandi', 'pengalaman', 'menginap', 'mengecewakan']"
Kualitas tidak sesuai dengan iklan/ gambar : 1. Air hangat tidak tersedia. 2. Kamar mandi banyak pasir. 3. Tidak ada atribut Airy sewaktu masuk kamar. 4. Peralatan mandi dan snack baru diberikan setelah diminta. 5. Terdapat handuk bekas pakai didalam kamar mandi sewaktu masuk pertama kali ke kamar mandi Pengalaman menginap yang mengecewakan.,kebersihan-neg,kebersihan,neg,kualitas sesuai iklan gambar air hangat tersedia kamar mandi pasir atribut airy masuk kamar peralatan mandi snack handuk bekas pakai didalam kamar mandi masuk kali kamar mandi pengalaman menginap mengecewakan,"['kualitas', 'sesuai', 'iklan', 'gambar', 'air', 'hangat', 'tersedia', 'kamar', 'mandi', 'pasir', 'atribut', 'airy', 'masuk', 'kamar', 'peralatan', 'mandi', 'snack', 'handuk', 'bekas', 'pakai', 'didalam', 'kamar', 'mandi', 'masuk', 'kali', 'kamar', 'mandi', 'pengalaman', 'menginap', 'mengecewakan']"
Kualitas tidak sesuai dengan iklan/ gambar : 1. Air hangat tidak tersedia. 2. Kamar mandi banyak pasir. 3. Tidak ada atribut Airy sewaktu masuk kamar. 4. Peralatan mandi dan snack baru diberikan setelah diminta. 5. Terdapat handuk bekas pakai didalam kamar mandi sewaktu masuk pertama kali ke kamar mandi Pengalaman menginap yang mengecewakan.,linen_P1-neg,linen_P1,neg,kualitas sesuai iklan gambar air hangat tersedia kamar mandi pasir atribut airy masuk kamar peralatan mandi snack handuk bekas pakai didalam kamar mandi masuk kali kamar mandi pengalaman menginap mengecewakan,"['kualitas', 'sesuai', 'iklan', 'gambar', 'air', 'hangat', 'tersedia', 'kamar', 'mandi', 'pasir', 'atribut', 'airy', 'masuk', 'kamar', 'peralatan', 'mandi', 'snack', 'handuk', 'bekas', 'pakai', 'didalam', 'kamar', 'mandi', 'masuk', 'kali', 'kamar', 'mandi', 'pengalaman', 'menginap', 'mengecewakan']"
"nyaman,ramah penjaganya,dekat pusat kota cuma air panas ga ada tapi ga papa sih bukan kota dingin kok btw semua ok lah",air_panas_P1-neg,air_panas_P1,neg,nyamanramah penjaganyadekat pusat kota air panas ga ga papa sih kota dingin btw ok,"['nyamanramah', 'penjaganyadekat', 'pusat', 'kota', 'air', 'panas', 'ga', 'ga', 'papa', 'sih', 'kota', 'dingin', 'btw', 'ok']"
"nyaman,ramah penjaganya,dekat pusat kota cuma air panas ga ada tapi ga papa sih bukan kota dingin kok btw semua ok lah",general-pos,general,pos,nyamanramah penjaganyadekat pusat kota air panas ga ga papa sih kota dingin btw ok,"['nyamanramah', 'penjaganyadekat', 'pusat', 'kota', 'air', 'panas', 'ga', 'ga', 'papa', 'sih', 'kota', 'dingin', 'btw', 'ok']"
Ac nya tidak berfungsi dengan baik,ac_P1-neg,ac_P1,neg,ac nya berfungsi,"['ac', 'nya', 'berfungsi']"
"kecewa sangat sangat kecewa.. kamarnya sangat kotor, bau kamar mandi sampai keluar, sprei bau badan, pdhl baru msuk kamar 3 jam.. sudah lapor ke service tp bilang tdk ad kamar lain dan tdk ad itikad untuk bersihkan kamar.. booking 2 hari terpaksa cek out saat itu jg dan tdk ad ganti rugi... baru kali ini dapat airy yg sangat2 mengecewakan... ",kebersihan-neg,kebersihan,neg,kecewa kecewa kamarnya kotor bau kamar mandi sprei bau badan pdhl msuk kamar jam lapor service tp bilang tdk ad kamar tdk ad itikad bersihkan kamar booking terpaksa cek out jg tdk ad ganti rugi kali airy yg mengecewakan,"['kecewa', 'kecewa', 'kamarnya', 'kotor', 'bau', 'kamar', 'mandi', 'sprei', 'bau', 'badan', 'pdhl', 'msuk', 'kamar', 'jam', 'lapor', 'service', 'tp', 'bilang', 'tdk', 'ad', 'kamar', 'tdk', 'ad', 'itikad', 'bersihkan', 'kamar', 'booking', 'terpaksa', 'cek', 'out', 'jg', 'tdk', 'ad', 'ganti', 'rugi', 'kali', 'airy', 'yg', 'mengecewakan']"
